TransactionID,CustomerID,Amount,Currency,TransactionDate,TransactionType,Category,MerchantID,TransactionStatus,PaymentMethod,Location,TransactionTime,FraudFlag,TransactionFee,MerchantCategory,CustomerAge,DeviceType
TXN5877,CUST117,433.26,GBP,03/28/2023,Credit,Travel,MER790,Completed,Debit Card,Berlin,01:24,0,49.68,Online Retailer,66,Mobile
TXN2032,CUST835,810.48,GBP,05/06/2023,Debit,Electronics,MER769,Pending,Debit Card,Paris,16:31,0,33.34,Physical Store,49,Desktop
TXN7338,CUST990,2235.21,GBP,05/19/2023,Debit,Healthcare,MER111,Completed,Bank Transfer,Berlin,09:43,1,46.76,Online Retailer,57,Mobile
TXN2448,CUST382,4819.63,GBP,09/23/2023,Credit,Groceries,MER805,Pending,Debit Card,Tokyo,08:49,1,20.55,Restaurant,68,Desktop
TXN5341,CUST410,2061.87,GBP,12/02/2023,Credit,Groceries,MER201,Completed,Debit Card,Paris,21:05,1,13.73,Online Retailer,28,ATM
TXN9553,CUST627,2466.31,USD,11/15/2023,Debit,Entertainment,MER404,Pending,Bank Transfer,Tokyo,12:06,0,27.73,Bank,66,Mobile
TXN6263,CUST629,75.09,EUR,04/24/2023,Debit,Electronics,MER507,Completed,Credit Card,New York,20:28,1,4.08,Restaurant,35,Desktop
TXN9638,CUST862,4345.55,USD,04/22/2023,Debit,Healthcare,MER722,Pending,E-Wallet,Tokyo,10:56,1,22.13,Online Retailer,42,Desktop
TXN2018,CUST576,2335.45,USD,09/24/2023,Debit,Healthcare,MER744,Pending,Credit Card,London,22:37,1,22.46,Physical Store,36,Desktop
TXN3903,CUST548,447.9,USD,12/23/2023,Credit,Entertainment,MER856,Failed,E-Wallet,Paris,09:29,0,28.62,Online Retailer,53,Mobile
TXN4064,CUST749,3593.58,GBP,07/11/2023,Debit,Healthcare,MER536,Completed,Debit Card,Tokyo,02:05,0,43.9,Bank,51,ATM
TXN9225,CUST468,2160.08,EUR,06/27/2023,Debit,Travel,MER466,Failed,E-Wallet,Tokyo,18:36,1,27.65,Bank,47,Mobile
TXN9493,CUST526,250.84,EUR,07/07/2023,Credit,Healthcare,MER204,Pending,E-Wallet,Toronto,01:19,1,30.55,Physical Store,69,Desktop
TXN5225,CUST137,1675.29,EUR,01/15/2023,Credit,Clothing,MER896,Pending,Bank Transfer,New York,03:21,1,31.62,Online Retailer,53,ATM
TXN8863,CUST532,4374.05,USD,02/25/2023,Credit,Clothing,MER109,Pending,Credit Card,New York,21:29,1,2.28,Restaurant,75,ATM
TXN6393,CUST594,1670.04,GBP,04/18/2023,Credit,Healthcare,MER934,Pending,E-Wallet,Tokyo,23:59,1,32.84,Physical Store,48,ATM
TXN6814,CUST777,3230.72,USD,04/01/2023,Credit,Healthcare,MER438,Completed,Bank Transfer,Berlin,08:10,1,22.62,Bank,21,ATM
TXN2892,CUST525,4558.25,GBP,03/09/2023,Debit,Travel,MER677,Completed,E-Wallet,Paris,01:16,0,47.16,Online Retailer,58,Desktop
TXN3517,CUST273,3733.86,GBP,04/03/2023,Debit,Entertainment,MER338,Pending,Credit Card,New York,12:24,0,11.82,Restaurant,65,Mobile
TXN5025,CUST177,1472.02,EUR,05/02/2023,Credit,Entertainment,MER945,Failed,Debit Card,Toronto,16:55,1,39.81,Physical Store,57,ATM
TXN5293,CUST753,721.77,USD,04/04/2023,Debit,Entertainment,MER544,Completed,Debit Card,Paris,14:31,0,15.94,Physical Store,73,Mobile
TXN3143,CUST773,1586.56,GBP,05/27/2023,Credit,Healthcare,MER491,Completed,Debit Card,Toronto,18:30,1,27.34,Restaurant,40,ATM
TXN7773,CUST575,2246.83,EUR,09/01/2023,Debit,Groceries,MER195,Failed,Debit Card,Toronto,15:54,1,30.34,Restaurant,61,Mobile
TXN1298,CUST320,1197.1,EUR,03/16/2023,Credit,Groceries,MER224,Failed,Bank Transfer,Toronto,11:37,0,22.43,Bank,70,Desktop
TXN1726,CUST599,2480.25,USD,08/19/2023,Credit,Electronics,MER290,Completed,Bank Transfer,Paris,10:41,1,10.49,Physical Store,55,Mobile
TXN9198,CUST454,24.83,GBP,07/28/2023,Debit,Travel,MER141,Failed,Credit Card,Toronto,23:40,0,19.4,Bank,48,Desktop
TXN1615,CUST125,3093.68,EUR,06/18/2023,Debit,Travel,MER190,Completed,Debit Card,Berlin,03:01,1,17.53,Online Retailer,49,Mobile
TXN2513,CUST373,2488.47,USD,10/22/2023,Debit,Groceries,MER665,Pending,E-Wallet,London,14:24,0,48.64,Physical Store,32,ATM
TXN9140,CUST854,4058.29,EUR,06/19/2023,Debit,Healthcare,MER535,Failed,E-Wallet,New York,06:30,0,1.56,Physical Store,48,ATM
TXN1692,CUST346,3078.96,GBP,08/12/2023,Credit,Electronics,MER568,Failed,Debit Card,Toronto,06:02,1,28.82,Restaurant,40,Desktop
TXN5763,CUST415,2991.25,GBP,07/05/2023,Debit,Travel,MER707,Completed,E-Wallet,New York,01:46,0,17.04,Online Retailer,59,ATM
TXN5436,CUST988,1828.38,EUR,05/12/2023,Credit,Entertainment,MER360,Completed,Bank Transfer,Toronto,11:09,0,29.33,Physical Store,25,Mobile
TXN8123,CUST565,1994.73,EUR,12/28/2023,Debit,Electronics,MER734,Pending,Credit Card,London,21:38,0,36.77,Physical Store,51,ATM
TXN8715,CUST674,22.5,GBP,04/06/2023,Credit,Healthcare,MER491,Pending,Bank Transfer,London,01:03,0,32.55,Restaurant,28,ATM
TXN6150,CUST570,1946.52,EUR,09/11/2023,Debit,Travel,MER431,Pending,Debit Card,Paris,14:15,1,35.9,Restaurant,67,Mobile
TXN1429,CUST881,2365.58,EUR,03/18/2023,Credit,Clothing,MER197,Completed,Bank Transfer,New York,09:29,1,2.51,Physical Store,73,Desktop
TXN9261,CUST454,4931.39,GBP,05/27/2023,Credit,Travel,MER420,Pending,Credit Card,Paris,00:26,1,26.61,Restaurant,48,Mobile
TXN8736,CUST790,1541.94,USD,08/08/2023,Debit,Healthcare,MER521,Failed,E-Wallet,New York,11:20,0,36.3,Online Retailer,61,Mobile
TXN1540,CUST797,3201.09,EUR,04/17/2023,Credit,Travel,MER696,Pending,Bank Transfer,Tokyo,03:04,0,46.3,Bank,37,ATM
TXN6787,CUST319,1557.31,GBP,03/04/2023,Credit,Groceries,MER448,Completed,Credit Card,Berlin,07:07,1,30.74,Online Retailer,72,Mobile
TXN8065,CUST562,3097.41,EUR,08/22/2023,Debit,Healthcare,MER720,Completed,E-Wallet,New York,01:50,0,8.07,Physical Store,44,ATM
TXN4686,CUST717,562.42,USD,03/12/2023,Debit,Entertainment,MER595,Completed,Bank Transfer,Tokyo,22:12,0,43.65,Online Retailer,49,ATM
TXN7528,CUST924,4609.03,USD,01/14/2023,Debit,Groceries,MER965,Pending,E-Wallet,Toronto,15:08,1,22.87,Online Retailer,67,Mobile
TXN7136,CUST880,839.94,EUR,07/25/2023,Debit,Healthcare,MER373,Failed,Credit Card,London,17:07,1,18.08,Bank,19,ATM
TXN2636,CUST507,2538.49,EUR,05/12/2023,Debit,Clothing,MER740,Failed,Credit Card,Berlin,15:29,0,37.76,Online Retailer,40,Mobile
TXN1654,CUST185,2053.95,GBP,02/20/2023,Debit,Entertainment,MER508,Pending,Bank Transfer,Tokyo,00:45,1,38.01,Physical Store,62,Mobile
TXN3485,CUST143,605.89,USD,10/14/2023,Debit,Electronics,MER943,Completed,E-Wallet,Berlin,20:11,1,2.17,Physical Store,35,Mobile
TXN3497,CUST475,232.9,USD,10/04/2023,Debit,Healthcare,MER574,Completed,Debit Card,Berlin,19:01,1,1.37,Bank,66,Mobile
TXN5615,CUST500,3108.55,USD,07/09/2023,Credit,Entertainment,MER391,Pending,Bank Transfer,Paris,17:50,0,2.84,Online Retailer,29,Desktop
TXN1398,CUST579,4150.92,EUR,06/11/2023,Debit,Electronics,MER365,Pending,Bank Transfer,Toronto,01:32,1,3.65,Physical Store,31,ATM
TXN2814,CUST382,2949.69,GBP,06/07/2023,Credit,Clothing,MER190,Pending,E-Wallet,Berlin,16:59,1,18.17,Physical Store,36,Desktop
TXN6486,CUST945,4795.55,EUR,06/12/2023,Credit,Groceries,MER385,Failed,E-Wallet,New York,20:17,0,41.05,Bank,41,Mobile
TXN2750,CUST578,3211.99,EUR,12/19/2023,Credit,Travel,MER335,Failed,Credit Card,New York,08:05,0,25.52,Restaurant,34,Desktop
TXN7227,CUST310,2268.44,USD,02/28/2023,Credit,Entertainment,MER483,Completed,E-Wallet,Toronto,22:58,1,49.14,Bank,25,Desktop
TXN6311,CUST588,321.74,EUR,11/14/2023,Credit,Groceries,MER104,Pending,Credit Card,New York,09:46,0,24.36,Physical Store,28,ATM
TXN9447,CUST208,1847.3,USD,12/27/2023,Credit,Travel,MER730,Failed,E-Wallet,London,13:38,0,36.56,Bank,68,Desktop
TXN8733,CUST403,3038.07,USD,08/12/2023,Debit,Travel,MER371,Failed,Credit Card,New York,03:35,0,39.41,Restaurant,72,ATM
TXN3333,CUST129,4620.22,USD,09/18/2023,Debit,Travel,MER945,Failed,E-Wallet,Toronto,14:39,1,1.04,Bank,68,ATM
TXN2135,CUST633,4680.98,USD,12/19/2023,Credit,Healthcare,MER702,Pending,Debit Card,Tokyo,04:19,0,44.22,Restaurant,35,Desktop
TXN3614,CUST348,1085.28,USD,03/14/2023,Credit,Travel,MER687,Pending,Credit Card,Berlin,02:05,0,11.19,Online Retailer,40,Desktop
TXN3638,CUST514,276.27,GBP,03/15/2023,Credit,Travel,MER853,Pending,E-Wallet,New York,11:21,1,8.65,Restaurant,74,Desktop
TXN3850,CUST185,3446.96,EUR,09/27/2023,Credit,Groceries,MER594,Pending,E-Wallet,Tokyo,20:30,1,2.35,Physical Store,22,ATM
TXN3547,CUST821,512.84,GBP,08/23/2023,Credit,Clothing,MER930,Pending,E-Wallet,London,14:53,1,43.73,Online Retailer,24,Desktop
TXN5815,CUST940,1220.74,EUR,12/21/2023,Credit,Healthcare,MER394,Pending,Credit Card,Tokyo,08:23,0,7.94,Restaurant,23,Desktop
TXN4326,CUST572,2218.74,USD,12/23/2023,Debit,Healthcare,MER723,Pending,E-Wallet,Tokyo,00:29,1,7.44,Bank,54,Mobile
TXN2442,CUST750,4433.04,EUR,05/28/2023,Credit,Clothing,MER874,Pending,E-Wallet,Paris,03:24,0,35.32,Online Retailer,72,ATM
TXN6157,CUST742,2551.24,EUR,06/28/2023,Credit,Travel,MER399,Pending,Credit Card,London,13:32,0,6.09,Restaurant,34,Mobile
TXN7953,CUST946,2220.54,EUR,05/23/2023,Debit,Electronics,MER307,Pending,Bank Transfer,Tokyo,21:54,1,41.11,Online Retailer,41,Desktop
TXN7998,CUST834,3802.17,USD,02/01/2023,Credit,Electronics,MER583,Failed,E-Wallet,Paris,21:21,0,46.13,Online Retailer,19,Desktop
TXN8522,CUST881,3028.01,EUR,10/07/2023,Debit,Clothing,MER728,Failed,Bank Transfer,London,04:41,1,33.92,Restaurant,59,Mobile
TXN6587,CUST367,3552.88,EUR,06/14/2023,Debit,Entertainment,MER575,Failed,Debit Card,New York,13:49,0,43.77,Physical Store,51,ATM
TXN8041,CUST271,456.56,GBP,06/28/2023,Debit,Entertainment,MER749,Completed,Credit Card,Berlin,14:46,1,9.07,Physical Store,49,ATM
TXN8596,CUST885,4150.5,USD,07/21/2023,Debit,Groceries,MER543,Failed,Credit Card,New York,17:30,1,0.53,Bank,36,ATM
TXN4297,CUST463,4685.35,EUR,09/13/2023,Debit,Groceries,MER656,Failed,Bank Transfer,Toronto,12:29,1,32.96,Online Retailer,35,Mobile
TXN3675,CUST616,681.56,GBP,11/11/2023,Debit,Healthcare,MER200,Failed,Debit Card,Berlin,19:32,1,21.52,Physical Store,27,Mobile
TXN1045,CUST443,1840.0,EUR,05/04/2023,Credit,Travel,MER606,Completed,Credit Card,Tokyo,07:17,1,30.71,Bank,58,Mobile
TXN2351,CUST560,1637.81,USD,11/10/2023,Debit,Travel,MER624,Failed,Bank Transfer,Paris,22:48,0,11.38,Physical Store,25,Desktop
TXN7801,CUST361,2836.7,USD,01/13/2023,Credit,Electronics,MER868,Pending,Bank Transfer,Toronto,06:29,1,3.84,Restaurant,28,Desktop
TXN5169,CUST876,2605.82,GBP,03/05/2023,Debit,Healthcare,MER873,Completed,E-Wallet,Berlin,06:42,1,20.71,Physical Store,40,ATM
TXN1389,CUST201,2101.37,USD,11/26/2023,Debit,Electronics,MER458,Failed,Credit Card,London,20:27,0,12.84,Bank,54,Mobile
TXN7928,CUST584,1036.13,GBP,05/08/2023,Debit,Groceries,MER649,Failed,E-Wallet,Tokyo,13:31,1,7.57,Bank,39,ATM
TXN8193,CUST879,350.28,GBP,07/25/2023,Credit,Travel,MER868,Completed,Debit Card,Tokyo,11:36,1,7.13,Physical Store,60,ATM
TXN2463,CUST165,273.59,GBP,05/03/2023,Debit,Entertainment,MER477,Completed,Credit Card,London,12:13,1,29.86,Bank,59,Desktop
TXN8070,CUST479,1870.06,GBP,03/19/2023,Debit,Travel,MER120,Completed,Bank Transfer,Toronto,23:40,0,7.48,Online Retailer,29,ATM
TXN5881,CUST487,3888.02,GBP,02/17/2023,Debit,Clothing,MER140,Failed,Debit Card,New York,18:41,1,37.38,Restaurant,20,Mobile
TXN7910,CUST895,4622.81,USD,04/17/2023,Debit,Healthcare,MER171,Completed,Bank Transfer,Paris,01:22,0,39.27,Online Retailer,63,Mobile
TXN5615,CUST236,2668.72,USD,04/26/2023,Debit,Travel,MER894,Failed,Bank Transfer,London,06:29,0,47.39,Online Retailer,35,Mobile
TXN5325,CUST643,1937.87,GBP,05/07/2023,Credit,Travel,MER284,Pending,Credit Card,Paris,01:52,1,2.67,Restaurant,21,Mobile
TXN3122,CUST998,1935.03,EUR,03/07/2023,Debit,Electronics,MER517,Completed,Credit Card,Tokyo,17:59,1,17.89,Online Retailer,23,Mobile
TXN6068,CUST646,3808.78,GBP,05/13/2023,Debit,Entertainment,MER290,Pending,Debit Card,London,13:30,1,14.72,Online Retailer,57,ATM
TXN7779,CUST903,18.41,GBP,12/28/2023,Debit,Electronics,MER165,Completed,Debit Card,Paris,03:13,0,38.87,Online Retailer,48,ATM
TXN7928,CUST726,4444.68,EUR,06/19/2023,Debit,Travel,MER829,Completed,Bank Transfer,New York,20:02,1,32.8,Online Retailer,39,Mobile
TXN6827,CUST469,1220.26,GBP,04/04/2023,Debit,Electronics,MER146,Pending,Bank Transfer,London,18:43,0,34.7,Bank,53,ATM
TXN3915,CUST863,4477.07,USD,01/15/2023,Debit,Clothing,MER634,Failed,Bank Transfer,Berlin,11:39,0,22.52,Physical Store,51,Mobile
TXN9296,CUST512,3521.3,USD,05/27/2023,Credit,Clothing,MER982,Failed,Credit Card,Toronto,09:41,1,22.27,Restaurant,24,ATM
TXN2954,CUST590,3861.43,USD,11/10/2023,Debit,Entertainment,MER381,Failed,Bank Transfer,London,18:30,0,28.12,Restaurant,41,Mobile
TXN3300,CUST718,672.42,GBP,07/14/2023,Credit,Travel,MER148,Failed,Credit Card,Toronto,00:28,1,42.53,Bank,48,Mobile
TXN9023,CUST968,1406.8,GBP,06/24/2023,Credit,Entertainment,MER372,Completed,Bank Transfer,Tokyo,10:35,0,26.98,Bank,18,Desktop
TXN6279,CUST516,1083.46,GBP,05/12/2023,Debit,Electronics,MER665,Pending,Bank Transfer,Paris,07:40,1,12.02,Physical Store,73,ATM
TXN5865,CUST570,4775.43,USD,09/04/2023,Debit,Clothing,MER287,Failed,E-Wallet,New York,10:03,1,5.22,Bank,18,ATM
TXN9821,CUST313,1785.27,EUR,04/04/2023,Debit,Travel,MER667,Completed,Bank Transfer,New York,01:52,1,6.64,Online Retailer,43,ATM
TXN2289,CUST325,3923.04,EUR,11/03/2023,Credit,Groceries,MER696,Failed,Credit Card,Tokyo,21:40,0,39.89,Restaurant,67,ATM
TXN1747,CUST764,804.48,GBP,05/03/2023,Credit,Groceries,MER460,Completed,E-Wallet,New York,21:26,0,28.62,Physical Store,18,ATM
TXN9182,CUST477,1892.29,GBP,01/04/2023,Debit,Groceries,MER890,Pending,E-Wallet,New York,06:01,0,1.9,Physical Store,69,Desktop
TXN9967,CUST820,15.17,GBP,10/21/2023,Credit,Clothing,MER749,Failed,Debit Card,Tokyo,08:06,1,2.16,Physical Store,36,Desktop
TXN5891,CUST260,2341.31,EUR,02/12/2023,Credit,Entertainment,MER437,Failed,Bank Transfer,Tokyo,04:05,1,25.03,Bank,30,ATM
TXN8331,CUST122,1144.07,USD,09/20/2023,Credit,Electronics,MER433,Pending,Debit Card,Berlin,08:53,0,0.75,Physical Store,70,Mobile
TXN4070,CUST573,713.84,USD,09/23/2023,Debit,Healthcare,MER324,Pending,E-Wallet,New York,08:04,1,38.56,Physical Store,47,ATM
TXN9163,CUST759,1407.57,USD,08/25/2023,Credit,Groceries,MER627,Completed,Debit Card,Toronto,19:11,1,41.18,Bank,62,Mobile
TXN1790,CUST349,4611.06,USD,04/28/2023,Debit,Groceries,MER294,Pending,Credit Card,Toronto,00:09,0,47.3,Restaurant,48,Desktop
TXN8487,CUST542,2171.31,GBP,10/27/2023,Debit,Entertainment,MER394,Completed,E-Wallet,Berlin,08:58,0,29.95,Restaurant,41,ATM
TXN7804,CUST943,43.39,USD,01/28/2023,Credit,Healthcare,MER620,Pending,Bank Transfer,New York,23:21,1,33.38,Online Retailer,52,Mobile
TXN3202,CUST441,162.74,USD,09/19/2023,Debit,Healthcare,MER888,Completed,Debit Card,London,10:31,0,10.29,Online Retailer,18,ATM
TXN2952,CUST646,3312.21,GBP,08/01/2023,Credit,Electronics,MER768,Completed,Bank Transfer,Berlin,02:21,1,8.16,Restaurant,67,ATM
TXN3855,CUST956,2279.08,GBP,12/28/2023,Debit,Entertainment,MER769,Pending,Debit Card,New York,12:51,1,38.22,Restaurant,63,Desktop
TXN8530,CUST811,2449.23,GBP,03/05/2023,Credit,Entertainment,MER638,Completed,Bank Transfer,Berlin,18:43,0,21.97,Online Retailer,55,Mobile
TXN8079,CUST648,2712.11,EUR,05/17/2023,Debit,Travel,MER735,Pending,Bank Transfer,Tokyo,04:18,0,34.79,Restaurant,40,ATM
TXN3459,CUST230,1596.68,EUR,01/12/2023,Credit,Healthcare,MER988,Completed,Bank Transfer,New York,13:15,0,3.33,Online Retailer,47,Mobile
TXN5931,CUST520,2680.08,GBP,11/26/2023,Credit,Groceries,MER712,Pending,Debit Card,Berlin,07:52,1,49.92,Physical Store,57,ATM
TXN5156,CUST902,3416.38,GBP,09/03/2023,Debit,Entertainment,MER215,Completed,Debit Card,Tokyo,17:05,1,3.25,Restaurant,29,Desktop
TXN8540,CUST650,4585.42,GBP,11/25/2023,Debit,Clothing,MER857,Failed,Credit Card,London,09:26,0,26.42,Restaurant,67,Desktop
TXN3334,CUST556,880.4,GBP,02/25/2023,Credit,Clothing,MER610,Failed,Bank Transfer,Berlin,03:15,0,13.95,Physical Store,42,ATM
TXN2315,CUST658,3969.21,GBP,10/03/2023,Credit,Travel,MER734,Pending,E-Wallet,New York,15:27,0,40.33,Physical Store,37,ATM
TXN1900,CUST318,4796.98,GBP,01/18/2023,Debit,Groceries,MER587,Completed,E-Wallet,New York,08:27,1,42.09,Online Retailer,35,ATM
TXN6850,CUST676,2534.06,USD,11/14/2023,Credit,Groceries,MER856,Completed,Bank Transfer,Paris,19:33,0,45.59,Bank,41,ATM
TXN3774,CUST333,4745.08,USD,01/05/2023,Credit,Healthcare,MER495,Pending,Debit Card,London,12:10,1,45.04,Physical Store,34,Mobile
TXN8924,CUST713,2660.71,USD,06/12/2023,Debit,Groceries,MER934,Failed,E-Wallet,Tokyo,12:26,1,14.61,Online Retailer,30,ATM
TXN2363,CUST267,499.98,EUR,08/05/2023,Debit,Healthcare,MER564,Failed,Debit Card,London,20:13,1,24.91,Physical Store,39,Mobile
TXN5999,CUST310,3080.02,GBP,08/01/2023,Debit,Entertainment,MER452,Completed,Bank Transfer,Berlin,23:48,1,5.36,Physical Store,34,ATM
TXN7081,CUST378,3064.73,USD,05/12/2023,Credit,Travel,MER134,Failed,Bank Transfer,Paris,18:24,1,46.67,Physical Store,71,Mobile
TXN2452,CUST487,4436.45,EUR,03/15/2023,Debit,Groceries,MER738,Completed,Debit Card,Toronto,07:01,0,13.99,Online Retailer,33,ATM
TXN3875,CUST703,4717.02,EUR,05/07/2023,Debit,Travel,MER110,Completed,Credit Card,Toronto,22:09,0,28.69,Physical Store,61,ATM
TXN9885,CUST439,4198.73,GBP,06/02/2023,Debit,Healthcare,MER695,Failed,Credit Card,London,13:54,0,43.57,Online Retailer,57,Desktop
TXN7041,CUST570,4901.56,EUR,03/12/2023,Credit,Groceries,MER939,Pending,E-Wallet,Paris,05:06,1,6.34,Physical Store,29,ATM
TXN9656,CUST982,602.75,USD,05/05/2023,Debit,Healthcare,MER694,Pending,Debit Card,Berlin,02:20,0,27.22,Physical Store,60,ATM
TXN7341,CUST639,2803.7,EUR,12/19/2023,Credit,Clothing,MER260,Pending,Debit Card,Paris,22:09,1,25.36,Physical Store,55,ATM
TXN7856,CUST502,945.87,GBP,10/22/2023,Credit,Groceries,MER245,Failed,E-Wallet,Paris,17:23,0,20.92,Bank,62,Desktop
TXN6389,CUST871,1828.74,GBP,05/27/2023,Debit,Entertainment,MER241,Failed,Bank Transfer,Tokyo,04:29,1,34.14,Physical Store,62,Desktop
TXN1301,CUST103,2798.62,GBP,08/04/2023,Debit,Groceries,MER631,Failed,Bank Transfer,Toronto,06:29,0,6.05,Restaurant,64,Mobile
TXN6248,CUST549,861.37,GBP,08/12/2023,Credit,Entertainment,MER720,Failed,Debit Card,Berlin,04:41,0,8.52,Bank,28,Desktop
TXN1229,CUST586,4334.22,GBP,12/01/2023,Debit,Clothing,MER277,Pending,Debit Card,London,16:35,0,24.67,Physical Store,72,Mobile
TXN6863,CUST435,2253.99,GBP,04/04/2023,Debit,Groceries,MER933,Pending,E-Wallet,New York,19:30,0,22.33,Bank,34,Desktop
TXN3399,CUST110,1259.18,EUR,05/03/2023,Debit,Healthcare,MER712,Completed,Debit Card,Berlin,21:16,0,29.71,Bank,38,Desktop
TXN9238,CUST706,2979.82,USD,02/07/2023,Debit,Groceries,MER975,Pending,Debit Card,Toronto,08:50,1,48.95,Bank,36,ATM
TXN8972,CUST805,2882.62,EUR,03/08/2023,Credit,Travel,MER749,Completed,Debit Card,Paris,03:49,1,16.36,Restaurant,24,ATM
TXN8510,CUST478,3195.5,USD,09/11/2023,Debit,Healthcare,MER272,Pending,E-Wallet,Tokyo,07:03,1,8.54,Physical Store,39,Mobile
TXN5876,CUST508,1836.77,GBP,03/14/2023,Credit,Groceries,MER978,Failed,Bank Transfer,Paris,22:51,1,38.7,Online Retailer,32,Mobile
TXN4836,CUST201,917.45,USD,04/02/2023,Debit,Electronics,MER898,Completed,Debit Card,London,08:43,1,37.77,Physical Store,59,ATM
TXN5110,CUST947,4165.27,USD,01/05/2023,Debit,Clothing,MER625,Completed,Debit Card,Tokyo,08:27,0,4.7,Online Retailer,40,Desktop
TXN8870,CUST716,216.57,GBP,11/17/2023,Debit,Travel,MER548,Pending,Credit Card,Tokyo,17:20,1,41.16,Restaurant,19,Desktop
TXN9558,CUST656,3468.46,USD,07/21/2023,Credit,Entertainment,MER891,Failed,Debit Card,Berlin,08:08,1,8.31,Restaurant,30,Desktop
TXN2704,CUST769,3382.76,EUR,04/24/2023,Debit,Travel,MER987,Pending,Credit Card,Paris,07:05,1,18.34,Online Retailer,64,Desktop
TXN5241,CUST213,2083.98,GBP,10/20/2023,Debit,Entertainment,MER116,Pending,Debit Card,Paris,04:02,1,21.09,Bank,62,Mobile
TXN5499,CUST301,3472.99,EUR,09/22/2023,Debit,Electronics,MER847,Pending,Bank Transfer,Tokyo,01:52,0,10.13,Physical Store,59,Desktop
TXN6454,CUST824,2790.63,EUR,11/24/2023,Debit,Entertainment,MER221,Failed,E-Wallet,Tokyo,02:37,1,30.09,Bank,52,Mobile
TXN3555,CUST515,3488.31,USD,09/24/2023,Debit,Groceries,MER667,Pending,Bank Transfer,Toronto,19:45,0,31.28,Physical Store,19,ATM
TXN6626,CUST175,51.69,EUR,11/14/2023,Debit,Healthcare,MER994,Completed,Debit Card,New York,20:55,1,26.72,Bank,49,ATM
TXN4142,CUST990,25.33,EUR,07/11/2023,Credit,Clothing,MER954,Pending,Debit Card,Berlin,21:57,1,24.81,Online Retailer,22,Desktop
TXN8067,CUST569,1381.67,USD,11/10/2023,Credit,Entertainment,MER569,Failed,Bank Transfer,Tokyo,07:58,0,18.38,Bank,20,ATM
TXN4979,CUST275,818.23,GBP,04/02/2023,Credit,Travel,MER918,Pending,E-Wallet,Toronto,12:25,1,11.58,Online Retailer,39,Desktop
TXN4755,CUST193,4996.46,USD,06/21/2023,Debit,Entertainment,MER955,Failed,Debit Card,Berlin,22:51,0,37.8,Online Retailer,35,Desktop
TXN9370,CUST414,4472.89,EUR,09/02/2023,Debit,Entertainment,MER271,Pending,Bank Transfer,Toronto,15:18,1,2.52,Online Retailer,30,Mobile
TXN6334,CUST120,2466.51,EUR,05/24/2023,Debit,Groceries,MER821,Pending,Credit Card,Paris,12:03,1,30.79,Physical Store,57,ATM
TXN4053,CUST849,4847.08,EUR,01/24/2023,Credit,Healthcare,MER904,Completed,Credit Card,London,05:53,0,21.9,Physical Store,21,Mobile
TXN5570,CUST231,3269.09,EUR,12/26/2023,Debit,Clothing,MER379,Pending,Debit Card,Berlin,07:34,1,32.01,Bank,60,ATM
TXN9350,CUST790,3155.07,EUR,05/07/2023,Debit,Entertainment,MER439,Pending,Credit Card,Paris,11:51,0,17.28,Restaurant,38,Desktop
TXN6161,CUST378,4199.59,EUR,09/24/2023,Debit,Healthcare,MER465,Failed,E-Wallet,Paris,13:58,0,45.15,Restaurant,22,Mobile
TXN6496,CUST928,2376.63,EUR,05/13/2023,Credit,Electronics,MER721,Completed,Debit Card,Paris,04:55,1,31.84,Restaurant,64,ATM
TXN1351,CUST979,563.97,GBP,04/16/2023,Debit,Clothing,MER545,Completed,Credit Card,Tokyo,19:17,0,2.13,Physical Store,33,ATM
TXN1378,CUST314,554.42,EUR,02/15/2023,Credit,Clothing,MER911,Pending,Debit Card,Berlin,08:54,0,2.96,Online Retailer,24,Mobile
TXN7744,CUST787,3372.14,USD,06/12/2023,Credit,Travel,MER464,Completed,Credit Card,Tokyo,06:35,0,12.61,Online Retailer,27,ATM
TXN8499,CUST616,17.5,USD,08/28/2023,Debit,Electronics,MER910,Failed,Credit Card,Tokyo,07:38,0,11.77,Restaurant,53,Desktop
TXN6935,CUST854,1631.81,EUR,11/28/2023,Credit,Travel,MER944,Pending,E-Wallet,Berlin,22:00,0,30.82,Restaurant,25,Desktop
TXN3563,CUST640,1300.92,EUR,05/21/2023,Debit,Electronics,MER397,Failed,E-Wallet,Toronto,19:00,0,11.28,Physical Store,63,ATM
TXN1417,CUST679,2385.96,GBP,01/07/2023,Credit,Clothing,MER929,Completed,Debit Card,Toronto,12:19,1,26.48,Restaurant,27,Mobile
TXN4286,CUST428,991.27,USD,06/27/2023,Credit,Electronics,MER122,Completed,Bank Transfer,Tokyo,09:54,1,11.35,Restaurant,55,Mobile
TXN8231,CUST533,3520.63,GBP,06/12/2023,Credit,Healthcare,MER551,Completed,E-Wallet,Tokyo,09:18,1,0.75,Online Retailer,48,Mobile
TXN7578,CUST617,1661.14,EUR,10/12/2023,Debit,Clothing,MER557,Pending,E-Wallet,Tokyo,11:09,1,11.63,Bank,46,Desktop
TXN4311,CUST781,2974.7,GBP,09/17/2023,Credit,Electronics,MER959,Pending,Debit Card,Toronto,05:54,0,46.2,Restaurant,71,ATM
TXN3087,CUST829,3685.82,USD,06/09/2023,Credit,Entertainment,MER460,Failed,Debit Card,New York,20:04,0,33.67,Online Retailer,23,Mobile
